#OTU_ID	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2
2995	0	0	0	0	0	0	155.6529734	35.94773404	15.4280058	24.17417975	36.60690412	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
2997	0	0	0	0	0	0	0	0	0	1.098826352	0	0	6.409820388	7.691784466	10.1616325	6.347980288	16.89089135	8.102709282	11.86586014	8.959647589	8.600489422	7.361964957	10.25571262	6.788026597
2998	2.345810077	78.78966153	3.290708096	6.979524546	93.89823318	398.0123636	5.986652822	4.147815466	0.857111433	0	1.494159352	0	0	0	0	0	0	0	0	0	0	0	0	0
2999	0	0	0	0	0	0	0	4.147815466	53.99802029	67.02840749	14.19451384	37.17133724	0	0	0	0	0	0	0	0	0	0	0	0
3000	0	0	0	6.979524546	0	0	89.79979233	17.97386702	19.71356296	21.97652705	47.81309926	28.2502163	0	0	0	0	0	0	0	0	0	0	0	0
3001	4.691620154	23.39068077	11.84654915	125.6314418	29.87671056	27.13720661	0	6.913025776	2.571334299	1.098826352	0	13.3816814	5.127856311	3.845892233	1.354884333	1.057996715	3.974327378	9.260239179	0.791057343	1.075157711	4.300244711	1.132609993	1.709285437	0.452535106
3002	0	0	0	0	0	0	0	0	0	0	0	0	7.691784466	3.845892233	5.419537333	13.75395729	20.86521873	5.787649487	1.582114685	1.791929518	9.07829439	1.132609993	20.51142524	3.620280852
3003	5.864525192	8.617619229	2.632566477	13.95904909	8.536203017	9.045735536	5.986652822	0	4.285557166	1.098826352	8.964956111	0	6.409820388	22.11388034	0	2.115993429	1.987163689	1.736294846	5.537401398	8.959647589	0.477804968	7.928269953	5.127856311	12.21844788
3004	0	0	0	0	0	0	2.993326411	6.913025776	28.28467729	32.96479057	72.46672857	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3006	0	0	0	0	0	0	131.7063621	12.4434464	15.4280058	14.28474258	54.53681634	20.81594885	0	0	0	0	0	0	0	0	0	0	0	0
3007	5.278072673	65.24768845	49.36062145	59.32595864	32.01076131	0	2.993326411	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3008	18.76648061	30.77721153	57.9164625	3.489762273	51.2172181	0	2.993326411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3009	0	0	0	6.979524546	0	0	107.7597508	30.41731342	14.57089436	13.18591623	53.78973667	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3011	0	0	0	0	0	0	218.512828	47.00857528	10.2853372	9.889437171	29.13610736	2.973706979	0	0	0	0	0.993581844	0	0	0	0	0	0	0
3013	0	0	1.316283239	20.93857364	2.134050754	0	11.97330564	40.0955495	21.42778583	15.38356893	30.63026671	71.36896749	0	0	0	0	0	0	0	0	0	0	0	0
3014	0	0	0	0	0	0	0	0	0	0	0	0	32.04910194	10.57620364	18.96838067	42.31986859	13.91014582	2.315059795	17.40326154	2.150315421	0.477804968	2.265219987	0.854642718	6.335491491
3015	12.90195542	118.1844923	13.16283239	13.95904909	46.94911659	0	0	1.382605155	0	0	2.241239028	0	0	0	0	0	0	0	0	0	0	0	0	0
3016	0	0	0	0	0	0	0	0	71.14024895	62.63310208	2.241239028	16.35538838	1.281964078	0.961473058	1.354884333	0	1.987163689	0.578764949	0	1.791929518	0.477804968	0.566304997	0	0
3017	0	0	0	0	0	0	0	0	0	0	0	0	10.25571262	6.730311408	0.677442167	5.289983573	12.91656398	5.787649487	5.537401398	7.167718071	13.85634407	5.663049967	23.0753534	2.715210639
3018	0.586452519	0	0	0	0	0	0	2.76521031	43.71268309	47.24953315	2.241239028	25.27650932	1.281964078	0.961473058	2.709768666	0	2.980745533	0.578764949	0.791057343	0.716771807	2.389024839	0.566304997	3.418570874	0.905070213
3019	7.03743023	88.63836922	23.69309829	13.95904909	36.27886282	0	14.96663205	6.913025776	3.428445732	3.296479057	7.470796759	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3020	8.210335269	1.231088461	1.974424858	3.489762273	0	0	38.91324334	58.06941652	14.57089436	13.18591623	32.87150574	28.2502163	0	0	0	0	0	0	0.791057343	0.716771807	0	0	0	0
3021	0	0	0	0	0	0	8.979979233	12.4434464	21.42778583	18.68004799	47.81309926	68.39526051	0	0.961473058	0	0	0	0	0	0	0.477804968	0	0	0.452535106
3022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.26002633	2.115993429	0	0	15.82114685	0.358385904	1.433414904	0.566304997	26.49392427	5.882956384
3023	0.586452519	0	0	0	0	0	47.89322258	0	5.142668599	10.98826352	97.86743755	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3024	0	0	0	0	0	0	2.993326411	5.530420621	53.14090885	62.63310208	22.41239028	22.30280234	0	0	0	0	0	0	0	0	0	0	0	0
3025	1.172905038	0	1.316283239	0	0	0	23.94661129	23.50428764	23.99912013	43.95305409	24.65362931	55.01357911	0	0	0	0	0	0	0	0	0	0	0	0
3026	0	0	0	0	0	0	0	15.20865671	31.71312303	37.36009598	16.43575287	75.82952796	0	0	0	0	0	0	0	3.942244939	0.955609936	0	0	0
3027	0	0	0	0	0	0	0	0	0	0	0	0	12.81964078	6.730311408	4.742095166	1.057996715	10.92940029	2.893824744	12.65691748	12.54350662	13.3785391	5.09674497	6.837141748	7.240561704
3029	0	0	0	0	0	0	0	0	31.71312303	39.55774868	0.747079676	7.434267447	14.10160485	0.961473058	4.064653	5.289983573	18.87805504	9.260239179	2.373172028	1.433543614	3.344634775	5.09674497	3.418570874	0.452535106
3030	0	0	0	0	0	0	0	0	0	0	0.747079676	4.460560468	16.66553301	5.768838349	9.484190333	14.811954	28.81387349	16.20541856	3.955286713	2.508701325	8.122684454	4.530439973	8.546427184	1.810140426
3031	0	0	0	3.489762273	0	0	0	74.66067838	35.14156876	35.16244327	5.229557732	40.14504421	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3032	0	0	0	6.979524546	0	0	191.5728903	30.41731342	20.57067439	18.68004799	27.64194801	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3033	58.64525192	34.47047692	20.4023902	6.979524546	14.93835528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3034	0	0	0	0	0	0	0	0	0	0	32.87150574	1.486853489	1.281964078	1.922946116	0	0	4.967909222	1.736294846	2.373172028	4.300630843	17.67878381	0	5.127856311	0.452535106
3035	0.586452519	0	0	13.95904909	2.134050754	0	206.5395224	17.97386702	8.571114331	15.38356893	38.84814315	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3036	0.586452519	14.77306154	10.53026591	170.9983514	36.27886282	235.1891239	0	13.82605155	0.857111433	4.395305409	4.482478056	14.86853489	0	0	0	0	0	0.578764949	0	0	0	0	0	0
3038	0	0	2.632566477	13.95904909	0	0	92.79311874	55.30420621	10.2853372	15.38356893	35.11274477	23.78965583	0	0	0	0	0	0	0	0	0	0	0	0
3039	72.13365986	36.93265384	4.606991335	0	4.268101508	0	0	1.382605155	2.571334299	0	1.494159352	0	0	0	0	0	0	0	0	0	0	0	0	0
3040	0	0	0	13.95904909	12.80430452	452.2867768	5.986652822	1.382605155	6.856891465	21.97652705	18.6769919	77.31638145	0	0	0	0	0	0	0	0	0	0	0	0
3041	0	0	0	0	0	0	0	0	51.42668599	67.02840749	2.241239028	16.35538838	3.845892233	5.768838349	1.354884333	1.057996715	1.987163689	3.472589692	0	0	0	0.566304997	1.709285437	0.905070213
3042	0	0	0	0	0	0	0	1.382605155	2.571334299	3.296479057	2.241239028	4.460560468	2.563928155	1.922946116	14.2262855	0	0.993581844	2.893824744	3.16422937	5.734174457	9.07829439	7.361964957	24.78463883	18.10140426
3044	0	0	0	0	0	0	0	0	0	0	0	0	17.94749709	7.691784466	12.87140117	15.86995072	23.84596427	8.681474231	3.16422937	2.150315421	12.90073413	2.265219987	17.94749709	0
3045	31.08198352	27.08394615	28.95823125	24.42833591	21.34050754	0	11.97330564	2.76521031	0	0	18.6769919	0	0	0	0	0	0	0	0	0	0	0	0	0
3046	0	0	0	0	0	0	20.95328488	6.913025776	12.8566715	30.76713786	79.19044565	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
3047	0	0	0	0	0	0	0	0	1.714222866	0	0	1.486853489	2.563928155	3.845892233	3.387210833	9.521970432	0.993581844	2.315059795	9.492688111	14.69382205	13.85634407	9.627184943	5.982499029	10.86084256
3048	66.85558719	52.93680384	5.923274573	3.489762273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3049	0	0	0	0	0	0	0	0	0	0	0	1.486853489	30.76713786	100.9546711	0.677442167	14.811954	4.967909222	2.893824744	2.373172028	0.358385904	0	1.132609993	2.563928155	0.452535106
3050	58.0587994	19.69741538	23.03495667	3.489762273	12.80430452	9.045735536	0	0	0	0	5.229557732	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3051	0	0	0	0	0	0	0	1.382605155	1.714222866	1.098826352	0	0	1.281964078	0	0.677442167	1.057996715	0.993581844	0	31.6422937	4.300630843	0.955609936	4.530439973	0	42.53830001
3052	0	0	0	0	8.536203017	0	2.993326411	0	0	0	0	0	15.38356893	47.11217985	5.419537333	15.86995072	2.980745533	7.523944333	0.791057343	1.433543614	10.51170929	2.265219987	11.96499806	0.905070213
3053	0	0	3.290708096	6.979524546	0	0	104.7664244	13.82605155	37.71290306	39.55774868	24.65362931	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3054	0	0	0	0	0	0	0	0	39.42712592	45.05188044	2.988318704	16.35538838	16.66553301	8.653257524	0.677442167	7.405977002	5.961491066	3.472589692	1.582114685	1.433543614	2.866829807	2.831524983	2.563928155	0.452535106
3056	0.586452519	0	0.658141619	13.95904909	0	0	146.6729941	29.03470826	10.2853372	13.18591623	36.60690412	10.40797443	0	0	0	1.057996715	0	0	0	0.716771807	0.477804968	0	0	0.452535106
3057	0	0	0	0	0	0	0	0	0	1.098826352	0	0	3.845892233	0.961473058	17.61349633	0	14.90372767	31.25330723	9.492688111	1.791929518	8.600489422	10.75979494	4.273213592	1.357605319
3058	1.759357558	2.462176923	2.632566477	13.95904909	4.268101508	27.13720661	215.5195016	30.41731342	3.428445732	5.494131761	33.61858542	0	0	0	0	0	0	0	0	0	0	0	0	0
3059	0	1.231088461	0	17.44881136	8.536203017	126.6402975	2.993326411	22.12168248	15.4280058	26.37183245	25.40070898	71.36896749	0	0	0	0	0	0	0	0	0	0	0	0
3060	0	0	2.632566477	52.34643409	0	0	164.6329526	51.15639074	5.142668599	4.395305409	21.6653106	22.30280234	0	0	0	0	0	0	0	0	0	0	0	0
3062	2.345810077	2.462176923	0.658141619	3.489762273	0	0	56.87320181	48.39118043	23.99912013	20.87770069	35.11274477	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3063	0	0	0	0	0	0	0	5.530420621	26.57045443	30.76713786	12.70035449	68.39526051	0	0	1.354884333	0	0	0.578764949	2.373172028	5.01740265	0	0	1.709285437	1.357605319
3064	0	0	0	0	0	0	185.5862375	24.88689279	27.42756586	36.26126963	14.94159352	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3065	0	0	0	10.46928682	2.134050754	0	2.993326411	2.76521031	30.85601159	27.47065881	9.712035787	126.3825466	0	0	0	0	0	0	0	0	0	0	0	0
3066	36.94650871	72.63421922	7.897699431	41.87714727	40.54696433	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3067	0	0	0	0	0	0	137.6930149	16.59126186	11.14244863	23.0753534	48.56017894	13.3816814	0	0	0	0	0	0	0	0	0	0	0	0
3068	0	0	0	24.42833591	0	0	2.993326411	2.76521031	3.428445732	5.494131761	103.844075	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
3069	1.172905038	0	0	3.489762273	0	0	155.6529734	47.00857528	8.571114331	7.691784466	41.08938218	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3070	0.586452519	0	0	0	0	0	2.993326411	1.382605155	36.85579162	39.55774868	3.73539838	22.30280234	2.563928155	0	5.419537333	0	3.974327378	8.102709282	0.791057343	4.300630843	2.389024839	7.361964957	0.854642718	0.905070213
3071	0	0	0	6.979524546	0	0	74.83316027	128.5822794	5.142668599	12.08708988	15.68867319	10.40797443	0	0	0	0	0	0	0	0	0	0	0	0
3072	0.586452519	35.70156538	9.872124289	76.77477	59.75342112	633.2014875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3073	0	0	0	0	0	0	0	0	0	0	0	0	3.845892233	8.653257524	42.6788565	82.52374374	0.993581844	1.157529897	0	0	1.911219872	0	4.273213592	0
3074	7.62388275	22.1595923	79.63513593	3.489762273	19.20645679	9.045735536	2.993326411	0	0	0	0	0	0	0	0.677442167	0	0	0	0	0	0	0	0	0
3075	0	7.386530768	5.923274573	10.46928682	160.0538066	642.2472231	0	0	0	0	0	0	0	0	0.677442167	0	0	0	0	0	0	0	0	0
3076	0	0	0	0	0	0	26.9399377	6.913025776	27.42756586	19.77887434	72.46672857	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3077	0.586452519	0	0	0	0	0	2.993326411	1.382605155	6.856891465	6.592958114	20.17115125	1.486853489	2.563928155	2.884419175	8.129305999	4.231986859	0.993581844	2.315059795	1.582114685	2.867087229	4.778049679	2.831524983	3.418570874	0.452535106
3078	0	0	0	0	0	0	0	0	0	0	0	0	32.04910194	59.61132961	4.742095166	7.405977002	2.980745533	8.102709282	0.791057343	0.716771807	1.433414904	1.132609993	0	0.905070213
3079	0	0	0	10.46928682	0	0	2.993326411	22.12168248	18.85645153	20.87770069	35.11274477	84.7506489	0	0	0	0	0	0	0	0	0	0	0	0
3080	0	0	0	0	0	0	26.9399377	8.295630931	14.57089436	23.0753534	62.0076131	43.11875119	0	0	0	0	0	0	0	0	0	0	0	0
3081	0	1.231088461	0.658141619	0	4.268101508	153.7775041	0	6.913025776	4.285557166	4.395305409	10.45911546	41.6318977	15.38356893	0.961473058	2.0323265	0	3.974327378	14.46912372	3.16422937	2.867087229	3.822439743	6.79565996	0	4.072815958
3082	4.105167634	2.462176923	9.872124289	136.1007286	36.27886282	569.8813388	0	2.76521031	3.428445732	5.494131761	3.73539838	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3083	0	3.693265384	1.974424858	495.5462427	2.134050754	135.686033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3084	0.586452519	0	0	0	0	0	92.79311874	69.13025776	11.14244863	21.97652705	29.13610736	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3085	0	0	0	0	0	0	0	0	0	0	0	0	15.38356893	23.0753534	14.90372767	17.98594415	30.80103718	10.99653403	6.32845874	2.150315421	4.778049679	2.831524983	4.273213592	0.905070213
3087	8.796787788	7.386530768	5.265132954	13.95904909	2.134050754	0	152.659647	11.06084124	4.285557166	9.889437171	40.3423025	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3088	0.586452519	0	1.316283239	3.489762273	0	0	59.86652822	16.59126186	24.85623156	57.13897032	33.61858542	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3089	0.586452519	0	0	76.77477	6.402152262	9.045735536	59.86652822	12.4434464	24.85623156	30.76713786	30.63026671	11.89482792	0	0	0	0	0	0	0	0.716771807	0	0	0	0
3090	0	0	0	0	0	0	2.993326411	1.382605155	11.14244863	8.790610818	100.8557563	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3091	0	0	0	0	0	0	0	0	0	3.296479057	0	0	34.6130301	0	2.709768666	8.463973717	53.6534196	2.893824744	2.373172028	7.526103975	6.211464583	1.132609993	9.401069903	1.810140426
3092	0.586452519	0	0	27.91809818	0	9.045735536	104.7664244	31.79991857	25.71334299	31.86596422	20.17115125	13.3816814	0	0	0	0	0	0	0	0	0	0	0	0
3093	1.759357558	0	3.290708096	24.42833591	2.134050754	0	23.94661129	9.678236087	29.14178873	31.86596422	41.08938218	20.81594885	0	0	0	0	0	0	0	0	0	0	0	0
3094	0	0	0	0	0	0	5.986652822	13.82605155	18.85645153	16.48239528	64.99593181	40.14504421	0	0	0	0	0	0	0	0	0	0	0	0
3095	0	0	0	0	0	0	56.87320181	12.4434464	25.71334299	27.47065881	42.58354153	34.19763026	0	0	0	0	0	0	0	0	0	0	0	0
3096	0	0	0.658141619	425.7509973	2.134050754	334.6922148	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3097	10.55614535	14.77306154	37.5140723	132.6109664	74.69177639	0	0	1.382605155	0.857111433	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3098	0	1.231088461	0	0	0	0	0	0	0.857111433	5.494131761	0	4.460560468	16.66553301	14.42209587	6.774421666	20.10193758	6.955072911	6.945179384	11.0748028	6.092560361	2.389024839	5.09674497	2.563928155	4.072815958
3099	0.586452519	40.62591922	25.66752315	52.34643409	145.1154513	63.32014875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3100	0	0	0	0	0	0	0	0	0	0	0	0	42.30481456	20.19093422	6.774421666	9.521970432	12.91656398	15.62665361	2.373172028	0.358385904	3.822439743	6.79565996	3.418570874	4.072815958
3101	7.62388275	11.07979615	82.92584403	6.979524546	6.402152262	0	8.979979233	0	0	0	5.229557732	0	0	0	0	0	0	0	0	0	0	0	0	0
3102	1.759357558	2.462176923	0.658141619	6.979524546	0	0	0	0	1.714222866	6.592958114	0	2.973706979	5.127856311	4.807365291	2.0323265	0	0.993581844	2.315059795	2.373172028	34.04666084	3.344634775	3.964134977	2.563928155	4.977886171
3103	0	1.231088461	0	547.8926768	8.536203017	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3104	0	0	3.948849716	216.3652609	17.07240603	768.8875206	0	0	0	0	0	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3106	0	0	0	0	0	0	0	0	0	0	0	0	33.33106602	33.65155704	8.806748166	14.811954	14.90372767	8.102709282	4.746344055	0.358385904	5.255854647	1.132609993	5.127856311	1.357605319
3107	0	0	1.316283239	0	0	0	0	1.382605155	2.571334299	2.197652705	1.494159352	0	8.973748544	5.768838349	4.064653	0	79.48654755	5.208884538	0.791057343	3.942244939	1.433414904	0.566304997	1.709285437	0.452535106
3111	0.586452519	121.8777577	3.948849716	6.979524546	57.61937036	244.2348595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3112	0	0	0	0	0	0	0	0	0	2.197652705	0	2.973706979	0	0	0.677442167	0	0.993581844	2.315059795	8.701630768	5.734174457	9.556099358	43.60548474	0.854642718	12.21844788
3113	11.14259786	50.47462692	56.60017926	24.42833591	19.20645679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3114	1.172905038	0	0	0	0	0	0	0	0	0	0	0	7.691784466	11.5376767	12.193959	23.27592772	9.935818444	6.945179384	3.16422937	0.716771807	6.689269551	1.132609993	32.4764233	4.977886171
3115	0	0	0	73.28500773	0	9.045735536	38.91324334	12.4434464	39.42712592	21.97652705	26.89486833	23.78965583	0	0	0	0	0	0	0	0	0	0	0	0
3116	30.495531	27.08394615	48.70247983	24.42833591	10.67025377	0	5.986652822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3117	0	0	0	0	0	0	0	0	0	0	0	0	6.409820388	2.884419175	3.387210833	1.057996715	11.92298213	4.63011959	20.56749091	24.37024144	9.07829439	2.265219987	2.563928155	1.357605319
3118	0	0	0.658141619	0	0	0	0	0	0	0	0	0	5.127856311	0.961473058	6.0969795	1.057996715	16.89089135	1.736294846	15.82114685	3.942244939	10.98951426	6.229354963	15.38356893	4.525351065
3119	1.172905038	40.62591922	19.08610696	31.40786046	179.2602633	27.13720661	0	0	0	0	0	0	0	0	0	1.057996715	0	0	0	0	0	0	0	0
3120	0	0	0.658141619	0	0	0	0	0	19.71356296	19.77887434	0.747079676	8.921120937	15.38356893	9.614730582	4.742095166	3.173990144	17.8844732	8.102709282	1.582114685	1.791929518	6.211464583	2.831524983	14.52892621	0.905070213
3121	1.172905038	0	7.897699431	439.7100464	0	9.045735536	17.95995847	6.913025776	1.714222866	1.098826352	4.482478056	0	0	0	0	0	0	0	0	0	0	0	0	0
3122	0	0	0	0	0	0	0	0	10.2853372	6.592958114	0	20.81594885	3.845892233	1.922946116	16.258612	0	22.85238242	17.94171341	0.791057343	4.300630843	4.300244711	8.49457495	0.854642718	3.620280852
3123	13.48840794	72.63421922	9.872124289	17.44881136	44.81506584	27.13720661	2.993326411	0	0.857111433	1.098826352	1.494159352	4.460560468	0	0	1.354884333	0	0	0	1.582114685	1.075157711	0.955609936	1.69891499	0	0
3124	0.586452519	20.92850384	57.9164625	6.979524546	110.9706392	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3125	0	0	1.974424858	13.95904909	0	0	41.90656975	34.56512888	16.28511723	18.68004799	41.83646185	32.71077677	0	0	0	0	0	0	0	0	0	0	0	0
3127	0	0	0	13.95904909	17.07240603	1302.585917	0	0	0	0	0	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3128	36.36005619	49.24353845	10.53026591	10.46928682	46.94911659	27.13720661	0	1.382605155	0	0	8.964956111	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3129	1.172905038	43.08809615	50.67690468	48.85667182	57.61937036	27.13720661	0	1.382605155	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3130	0	0	0	0	0	0	0	0	15.4280058	14.28474258	0	8.921120937	14.10160485	6.730311408	12.193959	4.231986859	16.89089135	9.839004128	0	1.075157711	10.03390433	1.132609993	9.401069903	2.262675532
3131	0	14.77306154	50.01876306	174.4881136	38.41291357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.716771807	0.955609936	0	0	0
3132	66.85558719	13.54197307	13.16283239	6.979524546	8.536203017	0	0	1.382605155	1.714222866	1.098826352	0	1.486853489	0	0	0	0	0	0	0	1.433543614	0	0	0	0
3134	0	0	0	0	0	36.18294214	0	0	4.285557166	2.197652705	0	0	0	0	1.354884333	1.057996715	2.980745533	0	2.373172028	3.225473132	21.02341859	0.566304997	18.80213981	6.788026597
3135	40.46522383	0	0	0	0	0	0	0	0	1.098826352	0	0	6.409820388	4.807365291	2.709768666	8.463973717	6.955072911	8.681474231	2.373172028	2.150315421	1.433414904	0.566304997	7.691784466	5.882956384
3136	0	0	0	0	0	0	56.87320181	2.76521031	27.42756586	51.64483856	41.83646185	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3138	0	0	0	0	0	0	0	0	1.714222866	0	0	1.486853489	42.30481456	2.884419175	8.129305999	12.69596058	6.955072911	10.41776908	2.373172028	6.092560361	2.389024839	11.32609993	3.418570874	9.05070213
3139	5.278072673	81.25183845	19.74424858	10.46928682	108.8365885	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3140	0	0	0	24.42833591	0	0	5.986652822	8.295630931	23.14200869	17.58122164	48.56017894	55.01357911	0	0	0	0	0	0	0	0	0	0	0	0
3141	0	0	0	0	0	0	0	0	0	0	0	0	2.563928155	7.691784466	0	6.347980288	0.993581844	0.578764949	7.119516083	0	16.24536891	2.265219987	75.20855922	2.715210639
3143	0	0	0	0	2.134050754	0	0	1.382605155	15.4280058	19.77887434	9.712035787	160.5801769	0	0	0	0	0	0	0	0	0	0	0	0
3144	0	0	0	0	0	0	101.773098	44.24336497	18.85645153	20.87770069	31.37734639	8.921120937	0	0	1.354884333	0	0	0	0	0.716771807	0	0	0	0
3145	2.345810077	0	1.316283239	0	2.134050754	18.09147107	2.993326411	0	14.57089436	14.28474258	0.747079676	99.61918379	0	0	2.0323265	0	0	0	0	1.075157711	1.433414904	0	3.418570874	0
3146	0	0	0	0	0	0	83.81313951	31.79991857	17.14222866	19.77887434	36.60690412	19.32909536	0	0	0	0	0	0	0	0.358385904	0	0	0	0.452535106
3147	0	9.848707691	1.974424858	205.8959741	4.268101508	0	0	2.76521031	0	0	53.78973667	7.434267447	0	0	0	0	0	0.578764949	0	0.716771807	0.955609936	1.69891499	0	0
3148	0	2.462176923	0	0	8.536203017	9.045735536	0	0	0	0	0	0	0	0	8.806748166	105.7996715	0	3.472589692	3.16422937	3.942244939	0.955609936	2.265219987	5.127856311	2.715210639
3149	1.759357558	0	0	3.489762273	0	0	101.773098	33.18252373	21.42778583	24.17417975	30.63026671	4.460560468	0	0	0	2.115993429	1.987163689	0	0	0.358385904	0	0	0	0
3150	0	0	0	0	0	0	0	0	0	0	0	0	7.691784466	1.922946116	8.806748166	4.231986859	1.987163689	0	2.373172028	0	11.46731923	0.566304997	41.8774932	15.38619362
3151	0	0	0	3.489762273	0	0	0	1.382605155	15.4280058	16.48239528	40.3423025	104.0797443	0	0	0	0	0	0	0	0	0	0	0	0
3152	0	11.07979615	2.632566477	83.75429455	81.09392866	750.7960495	2.993326411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3153	0	0	0	0	0	0	8.979979233	33.18252373	19.71356296	17.58122164	32.12442607	63.93470005	0	0	0	0	0	0	0	0	0.477804968	0	0	0
3155	0	0	0	181.4676382	17.07240603	361.8294214	0	11.06084124	8.571114331	9.889437171	5.229557732	34.19763026	0	0	0	0	0	0	0	0	0	0	0	0
3156	32.84134108	50.47462692	14.47911562	41.87714727	57.61937036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3157	4.691620154	129.2642884	9.21398267	10.46928682	57.61937036	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3158	22.87164825	8.617619229	21.71867344	0	2.134050754	0	68.84650745	2.76521031	3.428445732	3.296479057	20.91823093	2.973706979	0	0	0.677442167	0	0	0	0	0.358385904	0	0	0.854642718	0
3159	0.586452519	0	0	0	0	0	32.92659052	15.20865671	25.71334299	37.36009598	47.06601958	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
3160	1.759357558	9.848707691	31.59079773	0	83.22797941	0	0	5.530420621	11.14244863	9.889437171	3.73539838	26.76336281	0	0	0	0	0	0.578764949	0	1.075157711	0	0	0	0
3161	0	0	0	3.489762273	0	0	47.89322258	52.5389959	11.99956006	16.48239528	42.58354153	25.27650932	0	0	0	0	0	0	0	0	0	0	0	0
3162	0	0	1.316283239	3.489762273	0	0	137.6930149	24.88689279	13.71378293	17.58122164	39.59522282	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
3163	0.586452519	6.155442307	0	6.979524546	6.402152262	36.18294214	0	1.382605155	0	1.098826352	4.482478056	1.486853489	3.845892233	0	4.742095166	1.057996715	5.961491066	1.736294846	3.955286713	18.63606699	6.211464583	4.530439973	6.837141748	3.620280852
3164	0	0	0	10.46928682	0	0	29.93326411	2.76521031	2.571334299	3.296479057	25.40070898	4.460560468	0	0.961473058	1.354884333	1.057996715	1.987163689	1.157529897	3.16422937	13.26027843	2.389024839	1.132609993	3.418570874	3.167745745
3165	58.64525192	28.31503461	4.606991335	3.489762273	8.536203017	0	5.986652822	2.76521031	0	3.296479057	9.712035787	1.486853489	0	0	0	0	0	0	0.791057343	0	0	0	0	0
3166	59.81815696	16.00415	9.872124289	0	8.536203017	0	5.986652822	1.382605155	0	1.098826352	2.241239028	4.460560468	0	0	0	0	0.993581844	0	1.582114685	1.791929518	1.433414904	0.566304997	0	0.452535106
