node_name	node_disp_name	ntype	degree	weighted_degree	consensus_lin	BarcodeSequence	LinkerPrimerSequence	Treatment	DOB
2881		otu_node	7	223.645307248		otu	otu	otu	otu
2883		otu_node	7	203.540971353		otu	otu	otu	otu
2884		otu_node	6	244.32814462		otu	otu	otu	otu
2886		otu_node	12	191.905115512		otu	otu	otu	otu
2887		otu_node	9	572.825829179		otu	otu	otu	otu
2888		otu_node	11	744.578257301		otu	otu	otu	otu
2889		otu_node	15	209.67628385		otu	otu	otu	otu
289		otu_node	18	1720.13576316		otu	otu	otu	otu
2890		otu_node	12	167.156542759		otu	otu	otu	otu
2891		otu_node	11	244.952401052		otu	otu	otu	otu
2892		otu_node	13	139.147419188		otu	otu	otu	otu
2893		otu_node	7	260.081846906		otu	otu	otu	otu
2894		otu_node	8	1054.45665498		otu	otu	otu	otu
2895		otu_node	9	254.132841801		otu	otu	otu	otu
2898		otu_node	7	208.493075668		otu	otu	otu	otu
2899		otu_node	11	199.569733008		otu	otu	otu	otu
29		otu_node	18	39114.8223371		otu	otu	otu	otu
290		otu_node	6	11863.5185031		otu	otu	otu	otu
2900		otu_node	10	676.554802951		otu	otu	otu	otu
2901		otu_node	5	68.108065754		otu	otu	otu	otu
2902		otu_node	11	186.923794231		otu	otu	otu	otu
2903		otu_node	17	211.751302687		otu	otu	otu	otu
2904		otu_node	5	201.352303951		otu	otu	otu	otu
2905		otu_node	7	174.693492587		otu	otu	otu	otu
2906		otu_node	11	166.098294954		otu	otu	otu	otu
2907		otu_node	12	372.405179149		otu	otu	otu	otu
2908		otu_node	9	312.592409939		otu	otu	otu	otu
2909		otu_node	6	568.723895938		otu	otu	otu	otu
291		otu_node	18	2105.53502432		otu	otu	otu	otu
2910		otu_node	22	257.00699964		otu	otu	otu	otu
2913		otu_node	7	171.097146059		otu	otu	otu	otu
2914		otu_node	6	162.573371569		otu	otu	otu	otu
2915		otu_node	7	96.941827581		otu	otu	otu	otu
2916		otu_node	10	118.988097287		otu	otu	otu	otu
2917		otu_node	5	144.209455994		otu	otu	otu	otu
2918		otu_node	17	130.935158657		otu	otu	otu	otu
2919		otu_node	7	337.036159714		otu	otu	otu	otu
292		otu_node	24	4722.38136337		otu	otu	otu	otu
2920		otu_node	9	243.541669847		otu	otu	otu	otu
2922		otu_node	9	127.392673688		otu	otu	otu	otu
2923		otu_node	11	675.811091347		otu	otu	otu	otu
2924		otu_node	15	142.182245064		otu	otu	otu	otu
2926		otu_node	17	173.031663702		otu	otu	otu	otu
2928		otu_node	6	154.815786231		otu	otu	otu	otu
293		otu_node	16	2312.6482655		otu	otu	otu	otu
2930		otu_node	12	140.676112043		otu	otu	otu	otu
2931		otu_node	7	199.343383679		otu	otu	otu	otu
2932		otu_node	15	137.14380742		otu	otu	otu	otu
2933		otu_node	14	87.146772795		otu	otu	otu	otu
2935		otu_node	6	197.063911026		otu	otu	otu	otu
2936		otu_node	7	285.22938989		otu	otu	otu	otu
2937		otu_node	6	187.519244066		otu	otu	otu	otu
2938		otu_node	8	282.368291949		otu	otu	otu	otu
2939		otu_node	5	721.788471081		otu	otu	otu	otu
294		otu_node	21	2432.7824747		otu	otu	otu	otu
2940		otu_node	7	261.529339647		otu	otu	otu	otu
2941		otu_node	8	261.857549386		otu	otu	otu	otu
2942		otu_node	10	264.362427206		otu	otu	otu	otu
2943		otu_node	8	231.826018772		otu	otu	otu	otu
2944		otu_node	7	378.602886118		otu	otu	otu	otu
2945		otu_node	8	204.933520735		otu	otu	otu	otu
2946		otu_node	9	245.024542754		otu	otu	otu	otu
2947		otu_node	6	277.91668734		otu	otu	otu	otu
2948		otu_node	15	219.336750816		otu	otu	otu	otu
2949		otu_node	19	178.565005788		otu	otu	otu	otu
295		otu_node	18	2787.5129447		otu	otu	otu	otu
2950		otu_node	17	96.94882582		otu	otu	otu	otu
2951		otu_node	15	135.160649851		otu	otu	otu	otu
2952		otu_node	7	193.625184558		otu	otu	otu	otu
2953		otu_node	5	129.050969588		otu	otu	otu	otu
2954		otu_node	6	212.7899064		otu	otu	otu	otu
2956		otu_node	15	113.722322893		otu	otu	otu	otu
2957		otu_node	13	117.916676856		otu	otu	otu	otu
2958		otu_node	5	277.2788843		otu	otu	otu	otu
2959		otu_node	12	129.31620421		otu	otu	otu	otu
296		otu_node	24	4052.80334903		otu	otu	otu	otu
2960		otu_node	6	592.161654068		otu	otu	otu	otu
2961		otu_node	12	99.185506634		otu	otu	otu	otu
2963		otu_node	13	107.131156204		otu	otu	otu	otu
2964		otu_node	9	844.275042736		otu	otu	otu	otu
2965		otu_node	13	80.868398443		otu	otu	otu	otu
2966		otu_node	17	130.595652706		otu	otu	otu	otu
2967		otu_node	8	254.69821059		otu	otu	otu	otu
2968		otu_node	12	82.122912507		otu	otu	otu	otu
2969		otu_node	5	295.78403786		otu	otu	otu	otu
297		otu_node	20	330.062409478		otu	otu	otu	otu
2970		otu_node	9	250.780140945		otu	otu	otu	otu
2971		otu_node	6	132.092656561		otu	otu	otu	otu
2972		otu_node	13	462.863161961		otu	otu	otu	otu
2973		otu_node	2	1502.70708479		otu	otu	otu	otu
2975		otu_node	17	137.140652112		otu	otu	otu	otu
2976		otu_node	8	1326.03697369		otu	otu	otu	otu
2977		otu_node	8	85.818016965		otu	otu	otu	otu
2978		otu_node	10	223.670573309		otu	otu	otu	otu
2979		otu_node	8	330.154640864		otu	otu	otu	otu
298		otu_node	16	2747.64385647		otu	otu	otu	otu
2981		otu_node	12	281.788290975		otu	otu	otu	otu
2982		otu_node	14	79.764713092		otu	otu	otu	otu
2983		otu_node	19	338.398656198		otu	otu	otu	otu
2984		otu_node	5	331.338786808		otu	otu	otu	otu
2985		otu_node	6	262.241008059		otu	otu	otu	otu
2986		otu_node	9	683.265780339		otu	otu	otu	otu
2987		otu_node	3	588.612872562		otu	otu	otu	otu
2988		otu_node	6	238.86819484		otu	otu	otu	otu
2989		otu_node	7	383.15480901		otu	otu	otu	otu
299		otu_node	19	1148.22263695		otu	otu	otu	otu
2990		otu_node	13	271.968162423		otu	otu	otu	otu
2991		otu_node	5	181.541611082		otu	otu	otu	otu
2992		otu_node	7	304.863752784		otu	otu	otu	otu
2993		otu_node	6	189.148011877		otu	otu	otu	otu
2994		otu_node	6	220.50798108		otu	otu	otu	otu
2995		otu_node	6	273.757211068		otu	otu	otu	otu
2997		otu_node	13	110.535345951		otu	otu	otu	otu
2998		otu_node	10	595.802040102		otu	otu	otu	otu
2999		otu_node	5	176.540094326		otu	otu	otu	otu
3		otu_node	24	86332.2105617		otu	otu	otu	otu
30		otu_node	21	11193.2691299		otu	otu	otu	otu
3000		otu_node	7	232.506589466		otu	otu	otu	otu
3001		otu_node	22	280.621163321		otu	otu	otu	otu
3002		otu_node	12	95.080694217		otu	otu	otu	otu
3003		otu_node	21	143.604271783		otu	otu	otu	otu
3004		otu_node	6	151.056816064		otu	otu	otu	otu
3006		otu_node	6	249.21532207		otu	otu	otu	otu
3007		otu_node	7	214.96350861		otu	otu	otu	otu
3008		otu_node	6	165.160461424		otu	otu	otu	otu
3009		otu_node	7	241.571670916		otu	otu	otu	otu
3011		otu_node	7	318.799573834		otu	otu	otu	otu
3013		otu_node	9	215.268351733		otu	otu	otu	otu
3014		otu_node	12	149.62549658		otu	otu	otu	otu
3015		otu_node	7	208.781289973		otu	otu	otu	otu
3016		otu_node	12	161.370268028		otu	otu	otu	otu
3017		otu_node	12	99.67274078		otu	otu	otu	otu
3018		otu_node	17	139.131143774		otu	otu	otu	otu
3019		otu_node	11	207.169042513		otu	otu	otu	otu
302		otu_node	13	2800.82173595		otu	otu	otu	otu
3020		otu_node	12	202.274632501		otu	otu	otu	otu
3021		otu_node	9	179.631432355		otu	otu	otu	otu
3022		otu_node	8	110.932153068		otu	otu	otu	otu
3023		otu_node	6	169.912312215		otu	otu	otu	otu
3024		otu_node	6	169.012950582		otu	otu	otu	otu
3025		otu_node	8	197.559469847		otu	otu	otu	otu
3026		otu_node	7	181.445011425		otu	otu	otu	otu
3027		otu_node	12	96.926680725		otu	otu	otu	otu
3029		otu_node	16	148.1274289		otu	otu	otu	otu
3030		otu_node	14	126.431127961		otu	otu	otu	otu
3031		otu_node	7	194.187440529		otu	otu	otu	otu
3032		otu_node	7	298.836105635		otu	otu	otu	otu
3033		otu_node	5	135.435998866		otu	otu	otu	otu
3034		otu_node	11	74.200451589		otu	otu	otu	otu
3035		otu_node	9	309.943182152		otu	otu	otu	otu
3036		otu_node	12	507.364364376		otu	otu	otu	otu
3038		otu_node	8	249.260247247		otu	otu	otu	otu
3039		otu_node	7	123.389505349		otu	otu	otu	otu
304		otu_node	18	7313.51663279		otu	otu	otu	otu
3040		otu_node	9	611.246180252		otu	otu	otu	otu
3041		otu_node	13	157.719746546		otu	otu	otu	otu
3042		otu_node	16	104.77749063		otu	otu	otu	otu
3044		otu_node	11	125.336067945		otu	otu	otu	otu
3045		otu_node	8	166.30851222		otu	otu	otu	otu
3046		otu_node	6	159.601686603		otu	otu	otu	otu
3047		otu_node	14	90.34210041		otu	otu	otu	otu
3048		otu_node	4	129.205427876		otu	otu	otu	otu
3049		otu_node	12	163.440423768		otu	otu	otu	otu
305		otu_node	18	644.218806517		otu	otu	otu	otu
3050		otu_node	8	132.847385		otu	otu	otu	otu
3051		otu_node	12	92.173913639		otu	otu	otu	otu
3052		otu_node	14	133.691054634		otu	otu	otu	otu
3053		otu_node	8	232.273843131		otu	otu	otu	otu
3054		otu_node	16	158.389480255		otu	otu	otu	otu
3056		otu_node	13	264.102586164		otu	otu	otu	otu
3057		otu_node	12	105.952443775		otu	otu	otu	otu
3058		otu_node	11	340.696436099		otu	otu	otu	otu
3059		otu_node	10	317.540923949		otu	otu	otu	otu
306		otu_node	22	7895.68710387		otu	otu	otu	otu
3060		otu_node	8	324.274430855		otu	otu	otu	otu
3062		otu_node	10	209.078373612		otu	otu	otu	otu
3063		otu_node	11	156.354742627		otu	otu	otu	otu
3064		otu_node	6	290.590412789		otu	otu	otu	otu
3065		otu_node	8	212.783127082		otu	otu	otu	otu
3066		otu_node	6	208.948274497		otu	otu	otu	otu
3067		otu_node	6	250.44393913		otu	otu	otu	otu
3068		otu_node	7	151.874646061		otu	otu	otu	otu
3069		otu_node	8	270.623910926		otu	otu	otu	otu
307		otu_node	12	2730.88841735		otu	otu	otu	otu
3070		otu_node	17	144.077018166		otu	otu	otu	otu
3071		otu_node	7	253.721370315		otu	otu	otu	otu
3072		otu_node	6	815.889820808		otu	otu	otu	otu
3073		otu_node	8	146.037295202		otu	otu	otu	otu
3074		otu_node	8	144.831334157		otu	otu	otu	otu
3075		otu_node	6	826.757564028		otu	otu	otu	otu
3076		otu_node	6	159.473546204		otu	otu	otu	otu
3077		otu_node	19	77.118402786		otu	otu	otu	otu
3078		otu_node	11	119.870882793		otu	otu	otu	otu
3079		otu_node	7	195.181841601		otu	otu	otu	otu
308		otu_node	18	2967.9531638		otu	otu	otu	otu
3080		otu_node	6	178.008180681		otu	otu	otu	otu
3081		otu_node	19	285.162789045		otu	otu	otu	otu
3082		otu_node	11	781.557852696		otu	otu	otu	otu
3083		otu_node	5	639.034016696		otu	otu	otu	otu
3084		otu_node	7	239.633446949		otu	otu	otu	otu
3085		otu_node	12	134.412797988		otu	otu	otu	otu
3087		otu_node	11	260.239896899		otu	otu	otu	otu
3088		otu_node	9	200.43778239		otu	otu	otu	otu
3089		otu_node	11	263.984320794		otu	otu	otu	otu
309		otu_node	13	2220.11297663		otu	otu	otu	otu
3090		otu_node	6	132.599014761		otu	otu	otu	otu
3091		otu_node	12	134.085056792		otu	otu	otu	otu
3092		otu_node	9	265.248769065		otu	otu	otu	otu
3093		otu_node	10	188.150383675		otu	otu	otu	otu
3094		otu_node	6	160.292527202		otu	otu	otu	otu
3095		otu_node	6	199.2818218		otu	otu	otu	otu
3096		otu_node	5	764.334230825		otu	otu	otu	otu
3097		otu_node	8	273.132818244		otu	otu	otu	otu
3098		otu_node	16	115.197009627		otu	otu	otu	otu
3099		otu_node	6	327.661929029		otu	otu	otu	otu
31		otu_node	23	19525.0354834		otu	otu	otu	otu
310		otu_node	23	3138.88389744		otu	otu	otu	otu
3100		otu_node	12	128.176402935		otu	otu	otu	otu
3101		otu_node	7	129.220736703		otu	otu	otu	otu
3102		otu_node	18	89.686695292		otu	otu	otu	otu
3103		otu_node	4	566.705703814		otu	otu	otu	otu
3104		otu_node	5	1009.24774423		otu	otu	otu	otu
3106		otu_node	12	131.586418407		otu	otu	otu	otu
3107		otu_node	16	121.359549457		otu	otu	otu	otu
311		otu_node	12	3886.53087612		otu	otu	otu	otu
3111		otu_node	6	435.246814341		otu	otu	otu	otu
3112		otu_node	11	89.827923411		otu	otu	otu	otu
3113		otu_node	5	161.85219674		otu	otu	otu	otu
3114		otu_node	13	121.910440944		otu	otu	otu	otu
3115		otu_node	8	245.775610136		otu	otu	otu	otu
3116		otu_node	6	147.367199482		otu	otu	otu	otu
3117		otu_node	12	90.495329032		otu	otu	otu	otu
3118		otu_node	13	89.420814406		otu	otu	otu	otu
3119		otu_node	7	299.748258303		otu	otu	otu	otu
312		otu_node	14	3705.58653483		otu	otu	otu	otu
3120		otu_node	17	136.571377028		otu	otu	otu	otu
3121		otu_node	9	489.994897925		otu	otu	otu	otu
3122		otu_node	14	122.87722176		otu	otu	otu	otu
3123		otu_node	16	202.96650093		otu	otu	otu	otu
3124		otu_node	6	206.427318141		otu	otu	otu	otu
3125		otu_node	8	201.917576418		otu	otu	otu	otu
3127		otu_node	4	1339.56478608		otu	otu	otu	otu
3128		otu_node	9	192.523885325		otu	otu	otu	otu
3129		otu_node	8	230.680839489		otu	otu	otu	otu
313		otu_node	20	2031.84217025		otu	otu	otu	otu
3130		otu_node	14	126.527044381		otu	otu	otu	otu
3131		otu_node	6	279.365233513		otu	otu	otu	otu
3132		otu_node	10	116.192171689		otu	otu	otu	otu
3134		otu_node	12	100.838313746		otu	otu	otu	otu
3135		otu_node	14	99.689473586		otu	otu	otu	otu
3136		otu_node	6	186.494692348		otu	otu	otu	otu
3138		otu_node	14	121.238548822		otu	otu	otu	otu
3139		otu_node	6	234.625770559		otu	otu	otu	otu
314		otu_node	17	1968.96966487		otu	otu	otu	otu
3140		otu_node	7	183.007608043		otu	otu	otu	otu
3141		otu_node	10	121.729914541		otu	otu	otu	otu
3143		otu_node	6	209.015748736		otu	otu	otu	otu
3144		otu_node	8	228.120738657		otu	otu	otu	otu
3145		otu_node	13	164.062311946		otu	otu	otu	otu
3146		otu_node	8	209.28108157		otu	otu	otu	otu
3147		otu_node	11	289.926484266		otu	otu	otu	otu
3148		otu_node	12	156.293496016		otu	otu	otu	otu
3149		otu_node	11	225.359077341		otu	otu	otu	otu
315		otu_node	8	2937.64190659		otu	otu	otu	otu
3150		otu_node	10	96.311112371		otu	otu	otu	otu
3151		otu_node	6	181.204815308		otu	otu	otu	otu
3152		otu_node	6	932.349961748		otu	otu	otu	otu
3153		otu_node	7	175.994218651		otu	otu	otu	otu
3155		otu_node	8	629.318046364		otu	otu	otu	otu
3156		otu_node	5	197.29160125		otu	otu	otu	otu
3157		otu_node	6	220.30428394		otu	otu	otu	otu
3158		otu_node	13	159.46104292		otu	otu	otu	otu
3159		otu_node	7	170.755986219		otu	otu	otu	otu
316		otu_node	22	3364.92982324		otu	otu	otu	otu
3160		otu_node	11	185.141832661		otu	otu	otu	otu
3161		otu_node	7	200.263986943		otu	otu	otu	otu
3162		otu_node	8	247.197301529		otu	otu	otu	otu
3163		otu_node	20	125.891727711		otu	otu	otu	otu
3164		otu_node	18	111.948350987		otu	otu	otu	otu
3165		otu_node	11	127.631531963		otu	otu	otu	otu
3166		otu_node	15	116.220399145		otu	otu	otu	otu
3167		otu_node	11	279.694893113		otu	otu	otu	otu
3168		otu_node	6	201.593687477		otu	otu	otu	otu
3169		otu_node	8	573.578069017		otu	otu	otu	otu
317		otu_node	24	2250.91594953		otu	otu	otu	otu
3171		otu_node	12	101.74652584		otu	otu	otu	otu
3172		otu_node	7	718.073125703		otu	otu	otu	otu
3173		otu_node	9	218.115577745		otu	otu	otu	otu
3174		otu_node	9	165.326023581		otu	otu	otu	otu
3175		otu_node	8	314.828633389		otu	otu	otu	otu
3177		otu_node	10	124.934697329		otu	otu	otu	otu
3178		otu_node	10	214.55312342		otu	otu	otu	otu
3179		otu_node	10	1049.24034225		otu	otu	otu	otu
318		otu_node	15	4464.98247839		otu	otu	otu	otu
3180		otu_node	8	1030.47487316		otu	otu	otu	otu
3181		otu_node	1	544.4029146		otu	otu	otu	otu
3182		otu_node	8	218.991464142		otu	otu	otu	otu
3183		otu_node	6	151.385872331		otu	otu	otu	otu
3184		otu_node	5	106.658312916		otu	otu	otu	otu
3185		otu_node	13	193.113037212		otu	otu	otu	otu
3186		otu_node	6	190.78084185		otu	otu	otu	otu
3188		otu_node	14	132.172783331		otu	otu	otu	otu
3189		otu_node	6	183.335532751		otu	otu	otu	otu
319		otu_node	16	1473.04221253		otu	otu	otu	otu
3192		otu_node	15	84.682660749		otu	otu	otu	otu
3193		otu_node	8	211.622732223		otu	otu	otu	otu
3194		otu_node	10	125.962070435		otu	otu	otu	otu
3195		otu_node	6	147.234007423		otu	otu	otu	otu
3196		otu_node	4	1232.99050053		otu	otu	otu	otu
3197		otu_node	12	251.489104973		otu	otu	otu	otu
3198		otu_node	12	117.604638984		otu	otu	otu	otu
3199		otu_node	6	203.337987917		otu	otu	otu	otu
32		otu_node	24	12476.9767309		otu	otu	otu	otu
320		otu_node	18	1744.96879864		otu	otu	otu	otu
3200		otu_node	7	196.175531623		otu	otu	otu	otu
3201		otu_node	14	129.655884481		otu	otu	otu	otu
3202		otu_node	15	110.319714997		otu	otu	otu	otu
3203		otu_node	4	746.580914695		otu	otu	otu	otu
3204		otu_node	6	166.225949633		otu	otu	otu	otu
3206		otu_node	5	252.51396776		otu	otu	otu	otu
3207		otu_node	11	449.497310364		otu	otu	otu	otu
3209		otu_node	7	75.889401491		otu	otu	otu	otu
321		otu_node	14	1712.78098439		otu	otu	otu	otu
3210		otu_node	16	116.52782814		otu	otu	otu	otu
3211		otu_node	6	640.245502871		otu	otu	otu	otu
3212		otu_node	8	190.662522711		otu	otu	otu	otu
3213		otu_node	16	132.315782331		otu	otu	otu	otu
3214		otu_node	6	82.955891561		otu	otu	otu	otu
3215		otu_node	14	208.176467695		otu	otu	otu	otu
3217		otu_node	3	567.927608939		otu	otu	otu	otu
3218		otu_node	4	588.62693457		otu	otu	otu	otu
322		otu_node	12	8036.75434539		otu	otu	otu	otu
3220		otu_node	16	214.215903352		otu	otu	otu	otu
3221		otu_node	5	166.750992782		otu	otu	otu	otu
3222		otu_node	8	201.255659622		otu	otu	otu	otu
3223		otu_node	7	217.722622409		otu	otu	otu	otu
3224		otu_node	6	314.445704163		otu	otu	otu	otu
3225		otu_node	4	340.141248262		otu	otu	otu	otu
3226		otu_node	5	137.99988751		otu	otu	otu	otu
3228		otu_node	21	133.483978698		otu	otu	otu	otu
3229		otu_node	7	293.368951222		otu	otu	otu	otu
323		otu_node	16	2227.99515039		otu	otu	otu	otu
3230		otu_node	11	115.86354232		otu	otu	otu	otu
3231		otu_node	5	396.744465643		otu	otu	otu	otu
3232		otu_node	6	362.808115274		otu	otu	otu	otu
3233		otu_node	16	182.875401781		otu	otu	otu	otu
3234		otu_node	5	104.810628656		otu	otu	otu	otu
3235		otu_node	6	853.479468971		otu	otu	otu	otu
3236		otu_node	12	97.53912136		otu	otu	otu	otu
3237		otu_node	12	107.272865791		otu	otu	otu	otu
3238		otu_node	7	202.529943457		otu	otu	otu	otu
3239		otu_node	15	71.787651314		otu	otu	otu	otu
324		otu_node	11	4225.50314386		otu	otu	otu	otu
3240		otu_node	6	156.554095253		otu	otu	otu	otu
3241		otu_node	10	586.56321628		otu	otu	otu	otu
3242		otu_node	9	134.716713202		otu	otu	otu	otu
3243		otu_node	5	251.319870096		otu	otu	otu	otu
3244		otu_node	11	211.666211618		otu	otu	otu	otu
3245		otu_node	8	259.146577137		otu	otu	otu	otu
3247		otu_node	10	209.270723169		otu	otu	otu	otu
3248		otu_node	6	116.720465502		otu	otu	otu	otu
325		otu_node	13	3265.69298789		otu	otu	otu	otu
3250		otu_node	6	225.470643828		otu	otu	otu	otu
3251		otu_node	14	324.911167193		otu	otu	otu	otu
3252		otu_node	3	278.29547636		otu	otu	otu	otu
3253		otu_node	5	776.58757322		otu	otu	otu	otu
3254		otu_node	6	165.077887356		otu	otu	otu	otu
3255		otu_node	6	155.594524456		otu	otu	otu	otu
3256		otu_node	12	106.134304497		otu	otu	otu	otu
3257		otu_node	11	156.838439009		otu	otu	otu	otu
3258		otu_node	13	92.986985564		otu	otu	otu	otu
3259		otu_node	10	321.122418886		otu	otu	otu	otu
326		otu_node	17	1740.70669321		otu	otu	otu	otu
3260		otu_node	14	85.361988485		otu	otu	otu	otu
3261		otu_node	12	335.559630943		otu	otu	otu	otu
3262		otu_node	7	177.907341103		otu	otu	otu	otu
3263		otu_node	11	278.009101741		otu	otu	otu	otu
3264		otu_node	10	108.41244552		otu	otu	otu	otu
3265		otu_node	9	157.501100523		otu	otu	otu	otu
3266		otu_node	8	189.481724402		otu	otu	otu	otu
3267		otu_node	4	133.325931969		otu	otu	otu	otu
3268		otu_node	14	72.643355734		otu	otu	otu	otu
3269		otu_node	14	103.382112889		otu	otu	otu	otu
327		otu_node	21	2108.70552843		otu	otu	otu	otu
3270		otu_node	9	82.314655528		otu	otu	otu	otu
3271		otu_node	8	132.518647005		otu	otu	otu	otu
3273		otu_node	9	156.682073313		otu	otu	otu	otu
3274		otu_node	6	163.096379265		otu	otu	otu	otu
3276		otu_node	6	199.586590778		otu	otu	otu	otu
3277		otu_node	5	196.406144677		otu	otu	otu	otu
3278		otu_node	6	55.196956164		otu	otu	otu	otu
3279		otu_node	8	207.919326726		otu	otu	otu	otu
328		otu_node	8	97.671379188		otu	otu	otu	otu
3280		otu_node	6	228.813015338		otu	otu	otu	otu
3281		otu_node	6	287.966197239		otu	otu	otu	otu
3282		otu_node	12	106.15455497		otu	otu	otu	otu
3285		otu_node	13	93.831288508		otu	otu	otu	otu
3286		otu_node	23	156.674229532		otu	otu	otu	otu
3287		otu_node	7	213.783927276		otu	otu	otu	otu
3288		otu_node	11	63.855163284		otu	otu	otu	otu
3289		otu_node	13	104.616485497		otu	otu	otu	otu
329		otu_node	19	6462.61006508		otu	otu	otu	otu
3290		otu_node	8	736.05586691		otu	otu	otu	otu
3291		otu_node	7	250.553390404		otu	otu	otu	otu
3292		otu_node	5	236.645117218		otu	otu	otu	otu
3293		otu_node	8	179.870276229		otu	otu	otu	otu
3294		otu_node	11	137.259489422		otu	otu	otu	otu
3295		otu_node	3	946.80375026		otu	otu	otu	otu
3296		otu_node	7	257.627472123		otu	otu	otu	otu
3297		otu_node	6	201.260039789		otu	otu	otu	otu
3298		otu_node	15	234.285365278		otu	otu	otu	otu
3299		otu_node	8	272.998844091		otu	otu	otu	otu
33		otu_node	24	10119.7813683		otu	otu	otu	otu
330		otu_node	19	2345.49845248		otu	otu	otu	otu
3300		otu_node	12	164.754896928		otu	otu	otu	otu
3303		otu_node	5	232.261722548		otu	otu	otu	otu
3304		otu_node	17	492.349392332		otu	otu	otu	otu
3305		otu_node	9	187.990958811		otu	otu	otu	otu
3307		otu_node	9	228.653588916		otu	otu	otu	otu
3308		otu_node	11	107.163558857		otu	otu	otu	otu
3309		otu_node	20	145.379341989		otu	otu	otu	otu
331		otu_node	7	3276.05834516		otu	otu	otu	otu
3310		otu_node	9	294.987336031		otu	otu	otu	otu
3311		otu_node	9	522.511728488		otu	otu	otu	otu
3312		otu_node	8	221.281005989		otu	otu	otu	otu
3313		otu_node	4	912.626199699		otu	otu	otu	otu
3314		otu_node	5	366.068765111		otu	otu	otu	otu
3315		otu_node	10	163.098733033		otu	otu	otu	otu
3316		otu_node	10	129.624340045		otu	otu	otu	otu
3317		otu_node	6	185.686611371		otu	otu	otu	otu
3318		otu_node	8	934.92103203		otu	otu	otu	otu
3319		otu_node	3	847.392042589		otu	otu	otu	otu
332		otu_node	19	2865.91713479		otu	otu	otu	otu
3320		otu_node	5	744.317676229		otu	otu	otu	otu
3321		otu_node	7	181.116787117		otu	otu	otu	otu
3322		otu_node	10	184.193145401		otu	otu	otu	otu
3323		otu_node	6	200.343660139		otu	otu	otu	otu
3324		otu_node	12	243.840522604		otu	otu	otu	otu
3325		otu_node	6	953.747362438		otu	otu	otu	otu
3326		otu_node	6	157.603983486		otu	otu	otu	otu
3327		otu_node	7	281.959604339		otu	otu	otu	otu
3328		otu_node	11	233.498499879		otu	otu	otu	otu
3329		otu_node	6	204.373362797		otu	otu	otu	otu
333		otu_node	14	4500.94091669		otu	otu	otu	otu
3330		otu_node	16	100.908072855		otu	otu	otu	otu
3331		otu_node	11	94.587405501		otu	otu	otu	otu
3332		otu_node	12	208.323836474		otu	otu	otu	otu
3333		otu_node	8	145.765655753		otu	otu	otu	otu
3334		otu_node	9	175.021968811		otu	otu	otu	otu
3335		otu_node	6	242.601742267		otu	otu	otu	otu
3336		otu_node	7	230.59120447		otu	otu	otu	otu
3337		otu_node	12	120.437439228		otu	otu	otu	otu
3338		otu_node	18	155.176155037		otu	otu	otu	otu
3339		otu_node	15	68.148998242		otu	otu	otu	otu
334		otu_node	24	3333.56895403		otu	otu	otu	otu
3340		otu_node	8	220.515423651		otu	otu	otu	otu
3341		otu_node	10	197.279073266		otu	otu	otu	otu
3342		otu_node	5	168.77016784		otu	otu	otu	otu
3343		otu_node	12	145.1451891		otu	otu	otu	otu
3344		otu_node	15	155.389658594		otu	otu	otu	otu
3345		otu_node	6	456.359795635		otu	otu	otu	otu
3346		otu_node	12	128.863591815		otu	otu	otu	otu
3347		otu_node	14	115.976389694		otu	otu	otu	otu
3348		otu_node	11	62.585607076		otu	otu	otu	otu
3349		otu_node	9	388.80984408		otu	otu	otu	otu
335		otu_node	5	14283.0979645		otu	otu	otu	otu
3350		otu_node	13	86.675347065		otu	otu	otu	otu
3351		otu_node	5	251.84135981		otu	otu	otu	otu
3353		otu_node	7	219.213932097		otu	otu	otu	otu
3354		otu_node	7	271.398567665		otu	otu	otu	otu
3355		otu_node	6	254.687263239		otu	otu	otu	otu
3356		otu_node	15	186.18033317		otu	otu	otu	otu
3357		otu_node	7	200.365410676		otu	otu	otu	otu
3358		otu_node	6	193.0597388		otu	otu	otu	otu
3359		otu_node	12	208.500369721		otu	otu	otu	otu
336		otu_node	16	1104.46635483		otu	otu	otu	otu
3360		otu_node	11	182.516745734		otu	otu	otu	otu
3361		otu_node	9	215.691576892		otu	otu	otu	otu
3362		otu_node	6	129.060645919		otu	otu	otu	otu
3363		otu_node	9	151.898769156		otu	otu	otu	otu
3364		otu_node	6	200.747900731		otu	otu	otu	otu
3365		otu_node	6	164.139909097		otu	otu	otu	otu
3366		otu_node	7	258.607568915		otu	otu	otu	otu
3367		otu_node	6	181.423923003		otu	otu	otu	otu
3368		otu_node	16	83.776105363		otu	otu	otu	otu
3369		otu_node	10	117.856244831		otu	otu	otu	otu
337		otu_node	11	4836.49136762		otu	otu	otu	otu
3370		otu_node	6	261.549886596		otu	otu	otu	otu
3371		otu_node	6	157.966294886		otu	otu	otu	otu
3372		otu_node	6	726.051247848		otu	otu	otu	otu
3374		otu_node	6	166.987006436		otu	otu	otu	otu
3375		otu_node	5	114.825239688		otu	otu	otu	otu
3376		otu_node	7	152.961140134		otu	otu	otu	otu
3377		otu_node	10	102.84742551		otu	otu	otu	otu
3378		otu_node	3	1232.75856961		otu	otu	otu	otu
3379		otu_node	18	84.906990191		otu	otu	otu	otu
338		otu_node	15	2888.63262729		otu	otu	otu	otu
