	sequences per sample	iteration	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2
alpha_rarefaction_140388_1.txt	140388	1	6.60072592845	6.2088557764	7.32866921381	6.68257522881	7.10239126195	7.08462074562	8.98586701162	9.7714908465	9.77738905527	9.05000513666	9.41617332429	8.03281837549	6.58385431069	8.62425462175	8.1303406537	7.71597150225	7.49436484535	7.65947820592	9.02214992241	8.76944963304	9.41176571035	9.35773978794	9.68026092427	8.60849802046
alpha_rarefaction_140388_2.txt	140388	2	6.59129718818	6.21523443496	7.31930199061	6.68299196041	7.11485621325	7.10613994956	8.99405218544	9.77846178987	9.78481767787	9.04874649891	9.41736097125	8.02824722202	6.57526647264	8.62095478116	8.13328941191	7.70981913109	7.48835747627	7.64455627562	9.02425064115	8.77120607449	9.40544037226	9.35389792599	9.67321459095	8.59248041209
alpha_rarefaction_140388_3.txt	140388	3	6.60026711402	6.21509234244	7.31605392465	6.67753966745	7.10873148833	7.09745631889	8.99422816037	9.77082618823	9.78713983682	9.05119700445	9.41462824979	8.03104171796	6.57269996687	8.62130809526	8.13454856404	7.71243346375	7.49549250006	7.65165246676	9.02269153561	8.76891701333	9.39126127625	9.35881160729	9.67298674433	8.61103804734
alpha_rarefaction_140388_4.txt	140388	4	6.59021126633	6.20563782951	7.32432495828	6.68489631946	7.11019290261	7.10280533058	8.98834014349	9.7683488004	9.7816420997	9.04822904501	9.41364904567	8.03161678816	6.57555413088	8.61727328032	8.13827827956	7.71555689664	7.49643376967	7.65007109884	9.01780873557	8.76517715919	9.41087288777	9.34925441692	9.67468385421	8.59900034335
alpha_rarefaction_140388_5.txt	140388	5	6.59371711637	6.20522445766	7.32396537725	6.67724507775	7.11456150118	7.09693791141	8.99344806638	9.77224792481	9.78583096616	9.04606393889	9.41644171429	8.03437326736	6.58213636322	8.62142083873	8.13164951874	7.71315759051	7.4981544208	7.65389991121	9.02587672639	8.77127992414	9.40292500682	9.35446945484	9.67191309037	8.61128281821
alpha_rarefaction_140388_6.txt	140388	6	6.59400707315	6.21182957255	7.31810923115	6.68354228357	7.11049890306	7.08923142421	8.98995036161	9.76606757379	9.78983700016	9.04855802274	9.40811561276	8.0356490939	6.56932707166	8.6193896418	8.13052152978	7.71570504078	7.48068891644	7.65304313284	9.02351373377	8.76967407736	9.4062195177	9.35201867657	9.67553382822	8.60649195203
alpha_rarefaction_140388_7.txt	140388	7	6.59581091055	6.21618298491	7.32135089853	6.68038633033	7.11291709074	7.09355406738	8.98846646341	9.77217560748	9.79147578747	9.05916843029	9.41259409233	8.02569138085	6.5739166038	8.62428405607	8.13214107683	7.71086152429	7.49284410048	7.65670699212	9.02474379248	8.77154797162	9.40167348967	9.36083890317	9.67794763126	8.60114318891
alpha_rarefaction_140388_8.txt	140388	8	6.59534250486	6.20927130634	7.31800716971	6.68021724984	7.10768195233	7.10150829183	8.9939727422	9.77635844414	9.78127088991	9.04943855413	9.41457069306	8.02473926945	6.58811298899	8.62164543569	8.13642079259	7.71089890479	7.49550157648	7.65420329689	9.02782779824	8.77066068662	9.40626262459	9.3506777537	9.68464322265	8.60735964393
alpha_rarefaction_140388_9.txt	140388	9	6.59268037753	6.20882790647	7.31992363834	6.68225946817	7.11339116158	7.09287719026	8.98645296713	9.76439733108	9.78798624095	9.05058529915	9.4198013381	8.02224656214	6.57856777518	8.62955069624	8.12700480559	7.71603535572	7.48304169328	7.65130799639	9.02342265637	8.77078664365	9.41288183726	9.34829955064	9.68087983518	8.60046751537
alpha_rarefaction_160442_0.txt	160442	0	6.59630518317	6.20734424174	7.31636006774	6.68531228045	7.10876616752	7.09904506152	8.99254916556	9.7814973068	9.78491814452	9.05853500308	9.42127395132	8.02746266598	6.58239948585	8.62831386807	8.12898433202	n/a	7.49188656418	7.65544995367	9.03338901363	8.76891119574	9.41264129028	9.36595838844	9.67927943408	8.61129914668
alpha_rarefaction_160442_1.txt	160442	1	6.59753806621	6.20875968059	7.31905028209	6.68184549506	7.10815233062	7.09795972025	8.98863032092	9.78303929655	9.78760519205	9.05335468827	9.41947321752	8.03173289405	6.58153735779	8.62345907286	8.13617864819	n/a	7.49086447441	7.65780114039	9.02921644848	8.7761316619	9.4115215002	9.35582857538	9.67355843336	8.60609883069
alpha_rarefaction_160442_2.txt	160442	2	6.60055296561	6.22088140636	7.31656809731	6.68444429196	7.11306414479	7.10270191604	8.99270484963	9.77050222949	9.78782699989	9.0589028216	9.4151172807	8.02864317697	6.57918670963	8.62808332967	8.13374018813	n/a	7.49336047432	7.65777025187	9.02577542815	8.76688978985	9.41147414551	9.36007003328	9.69034125248	8.61507820861
alpha_rarefaction_160442_3.txt	160442	3	6.59674801801	6.21684512948	7.32159768349	6.68200802224	7.11154540372	7.09584747066	8.99088538426	9.7737640517	9.79672304257	9.05873026839	9.41349554553	8.0340736479	6.57935310306	8.63069087028	8.13670924624	n/a	7.48776843307	7.65622551833	9.02660854606	8.77036491959	9.4172066258	9.36550449897	9.67839900283	8.61191753651
alpha_rarefaction_160442_4.txt	160442	4	6.59608585075	6.21161709304	7.32092075666	6.68390433271	7.11210539728	7.10188846917	8.9959558781	9.77978075183	9.78967065454	9.05836339267	9.41837425503	8.02899068124	6.5821263524	8.62690275261	8.13611354679	n/a	7.49607028749	7.65144397305	9.03059876833	8.77444788941	9.41832966148	9.36852861866	9.68178141526	8.60668784946
alpha_rarefaction_160442_5.txt	160442	5	6.60059044852	6.20849369001	7.31767043028	6.67880215617	7.10756639064	7.09448825346	8.99414002679	9.77605685456	9.78868476282	9.05884831797	9.41964788183	8.02921046313	6.58161615571	8.62243461452	8.13460185535	n/a	7.4933595677	7.65552136888	9.02993711261	8.77120173238	9.41194671794	9.35414967026	9.68728157022	8.61371772919
alpha_rarefaction_160442_6.txt	160442	6	6.58991231428	6.21858274337	7.32244818981	6.67940956476	7.10912220825	7.09403601875	8.99190787866	9.77637861814	9.79764756927	9.05596883128	9.41709169632	8.03295793779	6.58063306282	8.62875662052	8.13088797289	n/a	7.48967446659	7.66257243546	9.02503234963	8.77701111274	9.41177811026	9.36032367914	9.66511179227	8.60116464919
alpha_rarefaction_160442_7.txt	160442	7	6.59829595858	6.21331730793	7.32109997675	6.68399185294	7.11348147564	7.09594312503	8.99427131174	9.77515209599	9.78963442735	9.058946336	9.41404405938	8.03377069794	6.58116079743	8.62122181227	8.13680378847	n/a	7.49112797825	7.65263016462	9.02530203412	8.7803812605	9.40669511809	9.36251385663	9.68168792302	8.61016528903
alpha_rarefaction_160442_8.txt	160442	8	6.60543384635	6.21139295151	7.3206158253	6.68131300324	7.11881675919	7.10251945845	8.98815853305	9.77891689351	9.78732358738	9.06102229641	9.42195861239	8.03595853552	6.57590493274	8.62283498464	8.13772415034	n/a	7.49397819981	7.65667197862	9.02582145492	8.76712401181	9.41473031752	9.36561450972	9.68123915776	8.60253635765
alpha_rarefaction_160442_9.txt	160442	9	6.59269130044	6.20984057867	7.32120712001	6.68458358781	7.10967090272	7.09890385471	8.99695963783	9.77627245837	9.78619902923	9.05617714749	9.41727666763	8.02484135618	6.58021434364	8.62629716718	8.13484336283	n/a	7.4889170817	7.65633365817	9.02878059969	8.77239937462	9.41253133495	9.36219639913	9.68525578258	8.60848618281
alpha_rarefaction_180496_0.txt	180496	0	6.59643440766	6.21012182235	7.32387815927	6.68039996734	7.10999462003	7.09931360392	8.9977713068	9.78152247584	9.79308004623	9.05949662811	9.42151817718	8.03449788788	6.58207230739	8.62315776853	8.13851126538	n/a	7.49940681035	7.65880052416	9.03317502115	8.77886970774	9.41752922246	9.36151624742	9.69021282172	8.61728029198
alpha_rarefaction_180496_1.txt	180496	1	6.6025650284	6.214859048	7.32215063178	6.68401353304	7.11451050889	7.09941654423	8.99640475516	9.78294684156	9.79583924546	9.06205400327	9.4228308516	8.03273682016	6.58031020232	8.62567749333	8.13539544367	n/a	7.49923080044	7.65752225658	9.03382040518	8.7777409557	9.41967609434	9.36843954415	9.68442815922	8.62249509858
alpha_rarefaction_180496_2.txt	180496	2	6.59816811714	6.21640700224	7.32151615366	6.68324588902	7.10961294738	7.10062737433	8.99638622345	9.78204862728	9.79428652959	9.05982782419	9.42258924235	8.03262599051	6.58205165526	8.62772618107	8.13592984714	n/a	7.49881889829	7.65663335891	9.03130801869	8.77819040204	9.4152167969	9.36844229441	9.67385178545	8.61303486859
alpha_rarefaction_180496_3.txt	180496	3	6.59989382654	6.21009565174	7.32312755399	6.6863833037	7.11381463156	7.09929122891	8.9975071557	9.78012325136	9.79447734942	9.06027493193	9.42009020341	8.03411826296	6.58295636278	8.62528719539	8.13700820361	n/a	7.49517394303	7.66200644063	9.03320556656	8.77737322528	9.41660710464	9.36565884827	9.68843241047	8.61036279021
alpha_rarefaction_180496_4.txt	180496	4	6.60209776554	6.21310641056	7.31999781826	6.68220033102	7.11434894236	7.10068596651	8.9954831388	9.77896014993	9.79222392168	9.0631422711	9.42240614361	8.03193695539	6.58243669501	8.62766716531	8.13970998649	n/a	7.50034508288	7.65417337707	9.03329552839	8.77713161673	9.4210664839	9.36507276471	9.69443341049	8.60865758679
alpha_rarefaction_180496_5.txt	180496	5	6.60008926677	6.21229241309	7.32826941492	6.68492887406	7.11563141847	7.09691984528	8.99300833984	9.78208176014	9.7921606684	9.06115390731	9.42319202628	8.03340891036	6.58370985383	8.62559411596	8.13857246098	n/a	7.49235823504	7.6605823268	9.03216755976	8.77474793488	9.42500735062	9.36455520995	9.68317237016	8.61267044697
alpha_rarefaction_180496_6.txt	180496	6	6.60179032222	6.21640490448	7.32270769354	6.68567661576	7.11137407029	7.10257574513	8.99476691084	9.7805878489	9.79420864244	9.05999397471	9.42175389055	8.03293563588	6.58260147469	8.62504826345	8.13703802457	n/a	7.49593569589	7.65790731719	9.03292184345	8.77866117078	9.41988639509	9.36887942108	9.68988930765	8.62039054744
alpha_rarefaction_180496_7.txt	180496	7	6.59931382055	6.21362320984	7.32507445928	6.68415837907	7.11085416154	7.10075220969	8.99460004231	9.77917283343	9.79315477644	9.05916069283	9.42237225822	8.03453209481	6.58243166758	8.62642225919	8.14021334711	n/a	7.49772822199	7.65559732845	9.03315845586	8.77616066855	9.41913927478	9.37223356572	9.68571646304	8.6175470682
alpha_rarefaction_180496_8.txt	180496	8	6.60044793473	6.21197559573	7.32173761122	6.68324459346	7.11164073079	7.09599411254	8.9922181995	9.78039859948	9.79243458575	9.05819954347	9.42220864014	8.03235637162	6.57812739461	8.6259076088	8.13842091571	n/a	7.49742872424	7.65880375608	9.03283061672	8.7764082678	9.41368753981	9.36549772349	9.68372414819	8.61419283719
alpha_rarefaction_180496_9.txt	180496	9	6.59721988539	6.20941832421	7.32542284864	6.68411559805	7.11309261527	7.09815439077	8.99699073061	9.77994203186	9.7961541359	9.05928541557	9.42102721007	8.03184619478	6.58160428823	8.62995583363	8.13973237682	n/a	7.49774711701	7.65657360103	9.03322511173	8.7735143739	9.41155375307	9.36715307512	9.69786904343	8.6129538755
alpha_rarefaction_200550_0.txt	200550	0	6.59899907558	6.21214798267	7.32787299455	n/a	7.11883283486	7.10177044177	n/a	n/a	9.79789741595	n/a	n/a	n/a	n/a	8.62867020439	n/a	n/a	7.49132758379	7.65944305269	n/a	n/a	9.42268283821	n/a	9.69064394192	8.61707446549
alpha_rarefaction_200550_1.txt	200550	1	6.59828953331	6.21120163231	7.32439756007	n/a	7.11209234816	7.10218816513	n/a	n/a	9.79718072718	n/a	n/a	n/a	n/a	8.62900308731	n/a	n/a	7.49881585943	7.65862122163	n/a	n/a	9.42173716618	n/a	9.68676038291	8.61521535567
alpha_rarefaction_200550_2.txt	200550	2	6.60099278394	6.21489710988	7.32457223921	n/a	7.114982262	7.10163940746	n/a	n/a	9.79685698839	n/a	n/a	n/a	n/a	8.62999550121	n/a	n/a	7.49653582523	7.65830254136	n/a	n/a	9.42050663946	n/a	9.69746195628	8.61979338211
alpha_rarefaction_200550_3.txt	200550	3	6.59891036849	6.21453989109	7.32464420388	n/a	7.11479413596	7.10169210556	n/a	n/a	9.79893263772	n/a	n/a	n/a	n/a	8.62759127647	n/a	n/a	7.49727855322	7.66073739473	n/a	n/a	9.42254710298	n/a	9.68975795747	8.61858855887
alpha_rarefaction_200550_4.txt	200550	4	6.59671776837	6.21483223295	7.32520143975	n/a	7.11530583459	7.1018665758	n/a	n/a	9.79720971461	n/a	n/a	n/a	n/a	8.62753692887	n/a	n/a	7.49597844599	7.65777931806	n/a	n/a	9.42090641759	n/a	9.69444791736	8.6172345338
alpha_rarefaction_200550_5.txt	200550	5	6.59850244669	6.21547353411	7.32344938342	n/a	7.11465146153	7.10232225464	n/a	n/a	9.80005912473	n/a	n/a	n/a	n/a	8.63240308003	n/a	n/a	7.49633154641	7.65861467634	n/a	n/a	9.41958834441	n/a	9.69062389977	8.61985265192
alpha_rarefaction_200550_6.txt	200550	6	6.59942411821	6.2140550758	7.32240371611	n/a	7.11603032939	7.10144751578	n/a	n/a	9.79862253102	n/a	n/a	n/a	n/a	8.63205948527	n/a	n/a	7.49952014547	7.66078662241	n/a	n/a	9.42018770926	n/a	9.68880831115	8.61884348057
alpha_rarefaction_200550_7.txt	200550	7	6.59983947872	6.21279325668	7.32095451065	n/a	7.11454649626	7.10180751987	n/a	n/a	9.7979913826	n/a	n/a	n/a	n/a	8.62903532756	n/a	n/a	7.49867117882	7.65917373478	n/a	n/a	9.42244574865	n/a	9.69059875222	8.62054598445
alpha_rarefaction_200550_8.txt	200550	8	6.59330491091	6.21298619188	7.32343582944	n/a	7.11410800082	7.10193018588	n/a	n/a	9.79746589496	n/a	n/a	n/a	n/a	8.62926259208	n/a	n/a	7.49926513838	7.65865966036	n/a	n/a	9.41911759699	n/a	9.69537453059	8.61868276172
alpha_rarefaction_200550_9.txt	200550	9	6.59906762278	6.21417131699	7.32406509095	n/a	7.11602831079	7.10294451312	n/a	n/a	9.79611631043	n/a	n/a	n/a	n/a	8.63238204939	n/a	n/a	7.50234945456	7.65665910722	n/a	n/a	9.42306137269	n/a	9.69225281406	8.61696766879
