	sequences per sample	iteration	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2
alpha_rarefaction_160442_1.txt	160442	1	155.37928549	158.042639799	197.981589759	192.792931578	184.258188748	206.986039803	275.231994898	348.44602179	370.980718007	370.943456963	347.095756816	254.607631079	218.556230699	313.962787156	260.5622861	n/a	209.764724187	233.593376798	400.153386478	392.738110236	439.884834633	441.075206737	488.525735374	395.108332406
alpha_rarefaction_160442_2.txt	160442	2	158.688370019	159.411833803	199.66434108	194.16204549	184.110419315	207.251028285	277.712332988	343.107249242	371.696951797	372.202121775	348.168631658	256.378465725	217.3541166	313.829384743	261.701587124	n/a	210.978725766	235.626071408	399.187543173	392.119211729	441.855667199	438.802662092	490.460692119	397.345363856
alpha_rarefaction_160442_3.txt	160442	3	155.490287357	158.296644025	199.023434745	193.776422854	182.444740818	203.876671942	276.879700882	345.237470486	372.403842445	373.257405004	348.966812907	255.922260027	216.4387969	313.818622515	264.20896497	n/a	209.845859145	235.806085724	399.887606675	390.821276415	440.834084719	443.909834065	488.646153562	398.526711878
alpha_rarefaction_160442_4.txt	160442	4	155.18145803	157.554682532	199.128132104	192.476354504	181.962112348	205.548916299	276.916933442	346.055451962	368.578753156	369.657942691	345.219999988	256.422566509	218.878950614	315.217110687	261.942697543	n/a	211.153359133	234.779440231	401.017219583	392.403020034	445.561361854	440.430561264	487.447662162	394.471428894
alpha_rarefaction_160442_5.txt	160442	5	158.061385638	157.992558522	199.433897272	193.466663866	183.709915228	205.54092871	278.241166368	346.491232865	370.470349907	372.668092845	347.915992238	256.332384489	218.399608275	312.245180273	259.59701976	n/a	208.664109717	234.595182838	400.996261214	390.232051734	445.137996358	439.39675903	486.510740443	393.977494589
alpha_rarefaction_160442_6.txt	160442	6	158.099620875	158.435786572	197.219381627	194.060078715	184.807016197	207.000291732	277.84583056	345.289872749	371.753139317	370.349832168	346.053521338	256.451287026	216.173343068	312.711956645	260.971476936	n/a	207.647023171	236.668440864	398.591673403	391.974485062	438.736882003	440.390365925	490.340070231	396.061754367
alpha_rarefaction_160442_7.txt	160442	7	156.611049404	160.002640634	199.216613815	190.668610807	184.781795658	204.848444693	276.900056068	346.851538001	374.930861333	371.33198071	347.643246258	254.816024514	216.10943189	314.347866479	262.001341125	n/a	211.15128807	233.354133905	398.915154246	394.487704148	440.26786479	439.903033271	486.153813201	398.188482622
alpha_rarefaction_160442_8.txt	160442	8	156.340258981	158.850004225	200.042166552	192.551649161	184.251531158	207.819831017	277.490262107	343.672280584	371.197948558	370.587658438	347.329125924	256.756848633	217.434046556	313.18676383	262.6332598	n/a	208.305298243	236.84903361	400.222646007	389.956212434	442.720465417	441.317905309	491.357219452	396.357542367
alpha_rarefaction_160442_9.txt	160442	9	154.478102664	160.044460498	200.746178849	192.235417287	183.358345638	205.050308922	277.342627583	346.58021787	371.079692909	370.154648064	347.514048618	255.956718198	216.081320391	313.815980714	263.256914131	n/a	210.643160158	233.796086136	400.160921099	391.437597303	441.410664875	438.524931271	490.129061369	397.867948838
alpha_rarefaction_180496_0.txt	180496	0	159.300810665	162.959022767	205.561303362	198.378935297	188.666303505	212.975264485	284.831720157	354.091736441	380.964454441	381.376596855	357.066701378	264.931682953	222.476884012	322.61060191	268.294283376	n/a	214.119104007	241.004940805	410.52984952	403.115412895	454.530548318	452.716804702	502.186187852	407.97379712
alpha_rarefaction_180496_1.txt	180496	1	160.305180517	164.573493017	203.086437885	200.764608144	189.689668136	210.932916971	284.879228979	354.195373407	381.680082078	382.206420146	357.40385682	263.290998217	223.559439156	321.69841122	268.911298421	n/a	213.719101096	242.030739354	410.612261413	404.643338305	452.922348396	451.734402244	502.930323532	408.982431257
alpha_rarefaction_180496_2.txt	180496	2	161.858620458	164.987861313	203.898070139	199.119818955	189.127404071	213.415740089	285.379392985	354.462390425	382.532984645	381.84953088	357.372915871	263.700973619	224.074693428	321.893884638	267.614339283	n/a	214.285203614	239.453481015	410.411842087	403.887521297	454.369155478	450.030512205	502.436349705	409.749493129
alpha_rarefaction_180496_3.txt	180496	3	160.875382628	165.569489935	204.550547565	199.273649348	190.110498155	210.738979531	285.118631468	353.826189338	381.349301749	379.880738851	356.389159516	264.743646844	223.440660345	321.628680144	267.491373753	n/a	217.268184366	239.866111807	410.460600117	405.378403008	453.185949897	452.024944552	506.185130855	407.61076252
alpha_rarefaction_180496_4.txt	180496	4	162.391252722	164.099744814	203.391763659	199.460568502	189.288563768	211.799245432	286.181449832	354.931873581	381.73948158	381.853348583	356.50881355	264.565382784	224.010223192	321.793625465	268.591015733	n/a	216.421190146	242.144033683	410.732969139	403.783679135	455.045978902	453.075147406	505.818803781	409.320627059
alpha_rarefaction_180496_5.txt	180496	5	160.173537621	163.333677934	205.973627618	199.408995261	190.300744827	210.22281576	285.194898644	354.998226346	380.233963139	382.311339283	358.101407885	264.821057259	223.759870152	323.220929648	268.972610952	n/a	215.27983591	241.038042149	410.620987975	404.033866118	453.531316512	452.676984788	500.640234616	405.735732711
alpha_rarefaction_180496_6.txt	180496	6	162.025841981	163.632219511	202.963746541	199.51685778	189.083753905	213.805228635	284.843033426	353.95799045	380.551599627	381.053209033	357.794328265	263.660567541	223.974820781	323.029565118	269.716056699	n/a	216.050937387	240.968355163	410.580687275	403.907482461	454.745370619	453.234709666	503.402651317	407.984905671
alpha_rarefaction_180496_7.txt	180496	7	160.994214536	165.156596814	204.070564597	199.414000286	190.256542886	213.542769961	284.7454856	354.270730925	381.782391398	380.56886016	355.968484475	264.635386382	223.244682613	322.040813882	270.811221239	n/a	213.404212016	240.149924109	410.544841427	404.262345541	454.726331735	453.212430261	499.427312549	409.723113804
alpha_rarefaction_180496_8.txt	180496	8	164.765904131	164.953436339	204.983211606	198.496029939	191.104565618	212.879528181	284.337520373	353.981410158	381.719290166	382.676879927	356.186583985	264.741478659	223.328434481	320.820145252	269.129624808	n/a	213.991070513	239.875863963	410.521738436	403.565820189	452.844804243	453.635278226	505.768955579	406.800110465
alpha_rarefaction_180496_9.txt	180496	9	160.121107812	162.486433459	204.113583504	198.027692521	188.174563045	213.403134322	285.652165905	354.329589821	380.352992296	381.407806697	358.212300835	263.470575303	223.40307885	322.570735077	268.526547531	n/a	216.030759456	243.252693941	410.281399972	405.377680631	453.807513066	452.747226095	504.327591448	408.196189922
alpha_rarefaction_200550_0.txt	200550	0	165.933824653	168.602502765	208.695880614	n/a	195.291237569	218.533051559	n/a	n/a	391.052853593	n/a	n/a	n/a	n/a	329.973537534	n/a	n/a	220.053421894	247.324414433	n/a	n/a	466.872097129	n/a	513.722921283	418.083899774
alpha_rarefaction_200550_1.txt	200550	1	166.138107868	168.388743418	209.47941631	n/a	195.011166067	219.048576343	n/a	n/a	390.462744237	n/a	n/a	n/a	n/a	330.809199764	n/a	n/a	220.38942243	247.473707484	n/a	n/a	467.039494427	n/a	514.893696522	419.284374687
alpha_rarefaction_200550_2.txt	200550	2	166.405489014	169.229834499	209.471733284	n/a	194.687765195	219.039535563	n/a	n/a	389.918221675	n/a	n/a	n/a	n/a	330.330138502	n/a	n/a	219.30788829	248.256815313	n/a	n/a	466.660092362	n/a	517.406257557	419.993636533
alpha_rarefaction_200550_3.txt	200550	3	165.701543113	168.524307909	208.137369103	n/a	193.988522905	219.036043658	n/a	n/a	388.813689646	n/a	n/a	n/a	n/a	330.230406385	n/a	n/a	219.572747443	247.596496204	n/a	n/a	466.259796915	n/a	515.848577231	419.570232745
alpha_rarefaction_200550_4.txt	200550	4	165.797364344	169.489127996	210.062817634	n/a	194.401709678	218.850075594	n/a	n/a	390.09932477	n/a	n/a	n/a	n/a	329.389003232	n/a	n/a	219.361232069	247.949713988	n/a	n/a	466.597146455	n/a	516.070194506	419.832503542
alpha_rarefaction_200550_5.txt	200550	5	165.346795233	169.202253994	209.270469007	n/a	194.075492949	219.047043509	n/a	n/a	390.781784538	n/a	n/a	n/a	n/a	329.90166472	n/a	n/a	220.120991934	247.00687437	n/a	n/a	466.766741769	n/a	516.204832055	419.235508516
alpha_rarefaction_200550_6.txt	200550	6	164.803057771	169.595130713	208.501423883	n/a	195.379473389	218.868816409	n/a	n/a	389.951700219	n/a	n/a	n/a	n/a	329.330710379	n/a	n/a	220.109491527	247.787700843	n/a	n/a	466.680310237	n/a	513.69999801	419.540837583
alpha_rarefaction_200550_7.txt	200550	7	166.366661534	168.878218581	208.813230001	n/a	194.861208714	218.735349516	n/a	n/a	390.820668317	n/a	n/a	n/a	n/a	330.416728874	n/a	n/a	222.132901874	247.507322287	n/a	n/a	465.026103224	n/a	514.290943947	419.736347798
alpha_rarefaction_200550_8.txt	200550	8	164.167964046	170.296205236	209.156832775	n/a	194.549135853	218.638182167	n/a	n/a	390.373579663	n/a	n/a	n/a	n/a	330.118569616	n/a	n/a	220.502615152	247.445839316	n/a	n/a	466.665342302	n/a	512.390613946	418.562191496
alpha_rarefaction_200550_9.txt	200550	9	165.310640354	169.234598689	208.600889268	n/a	195.090216949	219.247874911	n/a	n/a	391.174269429	n/a	n/a	n/a	n/a	329.544165034	n/a	n/a	218.968621922	246.8443796	n/a	n/a	465.870871275	n/a	514.006706668	417.121433049
